"idGrupo";"uriGrupo";"nomeGrupo";"membro_idlegislatura";"membro_ordem_entrada";"membro_datainicio";"membro_datafim";"membro_nome";"membro_tipo";"membro_uri";"membro_cargo"
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"20";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"GENERAL PETERNELLI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204484";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"28";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"MARA ROCHA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204471";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"24";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"JUNINHO DO PNEU";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204457";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"18";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"EROS BIONDINI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160640";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"25";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"LAERCIO OLIVEIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/151208";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"11";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"CARLA ZAMBELLI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204507";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"7";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"ANDRÉ DE PAULA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74471";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"35";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"SANTINI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/90842";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"31";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"PINHEIRINHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204524";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"16";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"EDUARDO CURY";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178977";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"27";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"LUIZ PHILIPPE DE ORLEANS E BRAGANÇA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204526";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"21";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"GLAUSTIN FOKUS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204419";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"10";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"CAPITÃO ALBERTO NETO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"6";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"ALEX MANENTE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178972";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"26";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"LUCAS REDECKER";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204404";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"30";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"MARCOS PEREIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"32";"2019-10-01T00:00:00";"2023-01-31T23:59:59";"PROFESSOR JOZIEL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204446";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"56";"0";"2019-03-19T00:00:00";"2023-01-31T23:59:59";"DAVID SOARES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"Presidente"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"56";"1";"2019-03-19T00:00:00";"2023-01-31T23:59:59";"LIZIANE BAYER";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204405";"1º Vice-Presidente"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"56";"2";"2019-03-19T00:00:00";"2023-01-31T23:59:59";"CEZINHA DE MADUREIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204504";"2º Vice-Presidente"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"56";"3";"2019-03-19T00:00:00";"2023-01-31T23:59:59";"ABOU ANNI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204521";"3º Vice-Presidente"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"56";"6";"2019-11-06T00:00:00";"2023-01-31T23:59:59";"LEUR LOMANTO JÚNIOR";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/92102";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"56";"4";"2019-09-17T00:00:00";"2023-01-31T23:59:59";"DRA. SORAYA MANATO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/81297";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"56";"5";"2019-09-17T00:00:00";"2023-01-31T23:59:59";"JUNINHO DO PNEU";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204457";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"0";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"ROSANGELA GOMES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"Presidente"
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"6";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"DULCE MIRANDA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178994";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"5";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"CLEBER VERDE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"8";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"IZALCI";"Senador(a)";"";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"13";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"MÁRCIO MARINHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"4";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"CLAUDIO CAJADO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"16";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"RUBENS BUENO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73466";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"3";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"CHRISTIANE DE SOUZA YARED";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178928";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"17";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"SÓSTENES CAVALCANTE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"11";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"LUIZ LIMA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204455";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"2";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"CARLOS GOMES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"14";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"MARIA ROSAS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"9";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"JORGE BRAZ";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"7";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"GILBERTO ABRAMO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204491";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"15";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"OSSESIO SILVA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"18";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"VAVÁ MARTINS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204505";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"12";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"MANUEL MARCOS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"1";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"AROLDO MARTINS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204414";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"10";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"LAFAYETTE DE ANDRADA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/98057";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"0";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"VINICIUS CARVALHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"Presidente"
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"1";"2019-09-17T00:00:00";"2023-01-31T23:59:59";"OSSESIO SILVA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"1º Vice-Presidente"
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"2";"2019-09-17T00:00:00";"2023-01-31T23:59:59";"DANIEL COELHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178916";"2º Vice-Presidente"
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"3";"2019-09-17T00:00:00";"2023-01-31T23:59:59";"MARIA ROSAS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";"1º Secretário"
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"4";"2019-09-17T00:00:00";"2023-01-31T23:59:59";"HERCULANO PASSOS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178981";"2º Secretário"
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"27";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"OSIRES DAMASO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204363";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"15";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"HAROLDO CATHEDRAL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204465";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"13";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"FERNANDO RODOLFO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204427";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"32";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"TIAGO DIMAS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/143084";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"30";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"RICARDO BARROS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73788";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"34";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"WELLINGTON ROBERTO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74043";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"17";"2019-08-13T00:00:00";"2023-03-08T23:59:59";"JHONATAN DE JESUS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160531";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"9";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"DAMIÃO FELICIANO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74467";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"6";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"AMARO NETO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204356";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"12";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"EDUARDO COSTA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204500";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"24";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"MARIANA CARVALHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178956";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"7";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"AROLDO MARTINS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204414";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"16";"2019-08-13T00:00:00";"2019-09-17T00:00:00";"HERCULANO PASSOS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178981";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"10";"2019-08-13T00:00:00";"2019-09-17T00:00:00";"DANIEL COELHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178916";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"25";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"NELSON PELLEGRINO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74571";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"26";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"ORLANDO SILVA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178987";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"31";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"RODRIGO AGOSTINHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204530";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"29";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"RENILDO CALHEIROS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73801";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"33";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"VAVÁ MARTINS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204505";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"11";"2019-08-13T00:00:00";"2023-01-31T23:59:59";"EDNA HENRIQUE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204421";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"23";"2019-02-04T00:00:00";"2019-09-17T00:00:00";"MARIA ROSAS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"19";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"JULIO CESAR RIBEIRO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"21";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"MANUEL MARCOS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"28";"2019-02-04T00:00:00";"2019-09-17T00:00:00";"OSSESIO SILVA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"14";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"GILBERTO ABRAMO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204491";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"22";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"MÁRCIO MARINHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"8";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"CLEBER VERDE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"20";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"LAFAYETTE DE ANDRADA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/98057";""
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"18";"2019-02-04T00:00:00";"2023-01-31T23:59:59";"JORGE BRAZ";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";""
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"0";"2019-03-26T00:00:00";"2023-01-31T23:59:59";"BIBO NUNES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204388";"Presidente"
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"4";"2019-03-26T00:00:00";"2023-01-31T23:59:59";"FELÍCIO LATERÇA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204477";""
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"6";"2019-03-26T00:00:00";"2023-01-31T23:59:59";"LOESTER TRUTIS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";""
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"2";"2019-03-26T00:00:00";"2023-01-31T23:59:59";"DANIEL SILVEIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";""
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"5";"2019-03-26T00:00:00";"2023-01-31T23:59:59";"GURGEL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204442";""
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"3";"2019-03-26T00:00:00";"2023-01-31T23:59:59";"DELEGADO MARCELO FREITAS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204512";""
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"1";"2019-03-26T00:00:00";"2023-01-31T23:59:59";"CHARLLES EVANGELISTA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204490";""
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"7";"2019-03-26T00:00:00";"2023-01-31T23:59:59";"MARCELO BRUM";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/205863";""
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"56";"0";"2019-04-02T00:00:00";"2023-01-31T23:59:59";"FELÍCIO LATERÇA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204477";"Presidente"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"56";"1";"2019-04-02T00:00:00";"2023-01-31T23:59:59";"DANIEL SILVEIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"1º Vice-Presidente"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"56";"2";"2019-04-02T00:00:00";"2023-01-31T23:59:59";"JÚNIOR BOZZELLA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204502";"2º Vice-Presidente"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"56";"4";"2019-04-02T00:00:00";"2023-01-31T23:59:59";"LOESTER TRUTIS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"1º Secretário"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"56";"3";"2019-04-02T00:00:00";"2023-01-31T23:59:59";"LUIS MIRANDA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204381";"3º Vice-Presidente"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"0";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"MANUEL MARCOS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";"Presidente"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"1";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"MARA ROCHA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204471";"1º Vice-Presidente"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"2";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"JESUS SÉRGIO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204435";"2º Vice-Presidente"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"3";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"CAPITÃO ALBERTO NETO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";"3º Vice-Presidente"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"14";"2019-05-16T00:00:00";"2023-01-31T23:59:59";"EROS BIONDINI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160640";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"28";"2019-05-16T00:00:00";"2023-01-31T23:59:59";"MARIANA CARVALHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178956";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"25";"2019-05-16T00:00:00";"2023-01-31T23:59:59";"MAILZA GOMES";"Senador(a)";"";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"29";"2019-05-16T00:00:00";"2023-01-31T23:59:59";"MARIO BITTAR";"Senador(a)";"";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"36";"2019-05-16T00:00:00";"2023-01-31T23:59:59";"SÉRGIO PETECÃO";"Senador(a)";"";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"32";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"OSSESIO SILVA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"24";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"JULIO CESAR RIBEIRO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"4";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"ALAN RICK";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178836";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"21";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"JÉSSICA SALES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178839";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"33";"2019-03-20T00:00:00";"2023-01-31T23:59:59";"PERPÉTUA ALMEIDA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73943";""
