"uriOrgao";"siglaOrgao";"nomeOrgao";"nomePublicacaoOrgao";"uriDeputado";"nomeDeputado";"siglaPartido";"siglaUF";"cargo";"dataInicio";"dataFim"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220598";"Tarcísio Motta";"PSOL";"RJ";"Suplente";"2024-03-06";"2024-10-09"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220598";"Tarcísio Motta";"PSOL";"RJ";"Titular";"2024-10-09";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220560";"Thiago de Joaldo";"PP";"SE";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220560";"Thiago de Joaldo";"PP";"SE";"Suplente";"2024-03-06";"2024-06-14"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220560";"Thiago de Joaldo";"PP";"SE";"Suplente";"2024-10-14";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74283";"Vicentinho";"PT";"SP";"Suplente";"2024-07-11";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160569";"Waldenor Pereira";"PT";"BA";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160569";"Waldenor Pereira";"PT";"BA";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74044";"Wilson Santiago";"REPUBLIC";"PB";"Titular";"2024-05-15";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204517";"Zé Vitor";"PL";"MG";"Suplente";"2024-12-03";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160592";"Zeca Dirceu";"PT";"PR";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160592";"Zeca Dirceu";"PT";"PR";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220552";"Zucco";"PL";"RS";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"Comissão de Educação";"Comissão de Educação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220552";"Zucco";"PL";"RS";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220593";"Abilio Brunini";"";"";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220593";"Abilio Brunini";"";"";"Suplente";"2024-03-20";"2024-11-19"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220714";"Adail Filho";"REPUBLIC";"AM";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220714";"Adail Filho";"REPUBLIC";"AM";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74646";"Aécio Neves";"PSDB";"MG";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74646";"Aécio Neves";"PSDB";"MG";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160527";"Aguinaldo Ribeiro";"PP";"PB";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204549";"AJ Albuquerque";"PP";"CE";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160559";"Alceu Moreira";"MDB";"RS";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220556";"Ana Paula Lima";"PT";"SC";"Suplente";"2023-03-15";"2023-03-22"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/123756";"Antônia Lúcia";"REPUBLIC";"AC";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220638";"Antonio Carlos Rodrigues";"PL";"SP";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"Átila Lins";"PSD";"AM";"Suplente";"2023-03-15";"2023-03-23"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"Átila Lins";"PSD";"AM";"Titular";"2023-03-23";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"Átila Lins";"PSD";"AM";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160512";"Aureo Ribeiro";"SOLIDARI";"RJ";"Suplente";"2023-05-17";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160512";"Aureo Ribeiro";"SOLIDARI";"RJ";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160538";"Bohn Gass";"PT";"RS";"Suplente";"2024-08-13";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220574";"Cabo Gilberto Silva";"PL";"PB";"Suplente";"2024-03-06";"2024-03-13"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220574";"Cabo Gilberto Silva";"PL";"PB";"Titular";"2024-03-13";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220548";"Camila Jara";"PT";"MS";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220548";"Camila Jara";"PT";"MS";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";"Capitão Alberto Neto";"PL";"AM";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";"Capitão Alberto Neto";"PL";"AM";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/178829";"Capitão Augusto";"PL";"SP";"Suplente";"2024-04-03";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204496";"Celso Sabino";"";"";"Suplente";"2023-03-15";"2023-07-18"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204476";"Chiquinho Brazão";"S.PART.";"RJ";"Suplente";"2023-03-15";"2023-10-03"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204476";"Chiquinho Brazão";"S.PART.";"RJ";"Titular";"2024-03-06";"2024-04-08"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/98148";"Cobalchini";"MDB";"SC";"Suplente";"2023-03-16";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/98148";"Cobalchini";"MDB";"SC";"Titular";"2024-05-22";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204378";"Coronel Chrisóstomo";"PL";"RO";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220666";"Coronel Meira";"PL";"PE";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";"Dagoberto Nogueira";"PSDB";"MS";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";"Dagoberto Nogueira";"PSDB";"MS";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220603";"Dani Cunha";"UNIÃO";"RJ";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220659";"Dayany Bittencourt";"UNIÃO";"CE";"Suplente";"2024-04-10";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220673";"Delegado Caveira";"PL";"PA";"Suplente";"2024-11-19";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220583";"Delegado Fabio Costa";"PP";"AL";"Titular";"2024-03-06";"2024-09-09"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220583";"Delegado Fabio Costa";"PP";"AL";"Titular";"2024-10-29";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220691";"Diego Coronel";"PSD";"BA";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220691";"Diego Coronel";"PSD";"BA";"Suplente";"2024-03-06";"2024-03-12"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220614";"Dr. Daniel Soranz";"PSD";"RJ";"Suplente";"2024-05-07";"2024-05-27"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220674";"Dra. Alessandra Haber";"MDB";"PA";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220686";"Duarte Jr.";"PSB";"MA";"Suplente";"2024-03-13";"2024-06-05"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220686";"Duarte Jr.";"PSB";"MA";"Suplente";"2024-06-05";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204541";"Eduardo Bismarck";"";"";"Titular";"2023-03-15";"2023-05-31"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204541";"Eduardo Bismarck";"";"";"Titular";"2023-10-02";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/198783";"Emanuel Pinheiro Neto";"MDB";"MT";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/198783";"Emanuel Pinheiro Neto";"MDB";"MT";"Titular";"2024-03-06";"2024-04-23"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220653";"Fábio Teruel";"MDB";"SP";"Titular";"2023-05-29";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220653";"Fábio Teruel";"MDB";"SP";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/66828";"Fausto Pinato";"PP";"SP";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/66828";"Fausto Pinato";"PP";"SP";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204407";"Fernanda Melchionna";"PSOL";"RS";"Titular";"2023-03-20";"2023-12-15"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/92699";"Fernando Monteiro";"PP";"PE";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/92699";"Fernando Monteiro";"PP";"PE";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/92699";"Fernando Monteiro";"PP";"PE";"3º Vice-Presidente";"2024-04-10";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/191923";"Flávio Nogueira";"PT";"PI";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220700";"Florentino Neto";"PT";"PI";"Titular";"2023-03-16";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220700";"Florentino Neto";"PT";"PI";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204491";"Gilberto Abramo";"REPUBLIC";"MG";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204491";"Gilberto Abramo";"REPUBLIC";"MG";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"Gilberto Nascimento";"PSD";"SP";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"Gilberto Nascimento";"PSD";"SP";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220529";"Gilson Daniel";"PODE";"ES";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204419";"Glaustin da Fokus";"PODE";"GO";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/107283";"Gleisi Hoffmann";"PT";"PR";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/107283";"Gleisi Hoffmann";"PT";"PR";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220639";"Guilherme Boulos";"PSOL";"SP";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220672";"Henderson Pinto";"MDB";"PA";"Suplente";"2024-03-20";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204539";"Hercílio Coelho Diniz";"MDB";"MG";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204539";"Hercílio Coelho Diniz";"MDB";"MG";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/178884";"Hildo Rocha";"";"";"Titular";"2024-05-08";"2024-09-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160674";"Hugo Motta";"REPUBLIC";"PB";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/160674";"Hugo Motta";"REPUBLIC";"PB";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220697";"Jadyel Alencar";"REPUBLIC";"PI";"Suplente";"2024-03-06";"2024-04-24"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220697";"Jadyel Alencar";"REPUBLIC";"PI";"Suplente";"2024-04-24";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/141456";"Jilmar Tatto";"PT";"SP";"Titular";"2023-03-15";"2023-12-19"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/141456";"Jilmar Tatto";"PT";"SP";"Titular";"2023-12-20";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/141458";"João Carlos Bacelar";"PL";"BA";"Suplente";"2024-04-23";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/141459";"João Maia";"PP";"RN";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472";"José Medeiros";"PL";"MT";"Suplente";"2023-09-27";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472";"José Medeiros";"PL";"MT";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/209189";"Joseildo Ramos";"PT";"BA";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/209189";"Joseildo Ramos";"PT";"BA";"Suplente";"2024-03-06";"2024-04-23"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220578";"Josenildo";"PDT";"AP";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220578";"Josenildo";"PDT";"AP";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"Comissão de Finanças e Tributação";"Comissão de Finanças e Tributação";"https://dadosabertos.camara.leg.br/api/v2/deputados/220640";"Juliana Cardoso";"PT";"SP";"Suplente";"2024-03-12";"2024-08-13"
